X,Y,
0.5970203912080194,-241.34328358208955,
-5.970143787896461,-241.044776119403,
7.1641845703125,-241.044776119403,
16.41791591359606,-240.1492537313433,
-16.7164124446129,-240.1492537313433,
23.582095018073687,-239.2537313432836,
-23.880591549090497,-239.2537313432836,
-31.044770653568108,-238.05970149253733,
-39.70148707147855,-236.26865671641792,
-46.865666175956164,-234.47761194029852,
-0.5970094595382704,-233.5820895522388,
35.2238860628498,-237.16417910447763,
43.2835875553871,-235.37313432835822,
28.059706958372175,-233.88059701492537,
50.447766659864726,-233.5820895522388,
57.01493083896921,-231.49253731343285,
64.77612486881995,-228.80597014925374,
48.059706958372175,-227.3134328358209,
14.029856212103539,-226.4179104477612,
-30.149248265508405,-229.1044776119403,
-54.029845280433776,-232.38805970149252,
-62.38805423565766,-229.70149253731344,
-69.2537258774487,-227.01492537313433,
-76.11939751923974,-224.02985074626866,
-62.38805423565766,-221.6417910447761,
-16.119397519239755,-224.92537313432837,
-50.746263190881535,-220.44776119402985,
-87.4626811013293,-218.05970149253733,
-94.92536766849348,-213.5820895522388,
-71.94029304162781,-212.38805970149252,
-34.32835274312035,-215.97014925373134,
2.686572630013984,-211.7910447761194,
38.80597561508861,-222.83582089552237,
76.1194084509095,-224.02985074626866,
65.67164725687965,-220.1492537313433,
85.37313979419307,-219.2537313432836,
92.83582636135725,-214.77611940298507,
46.26866218225277,-213.5820895522388,
24.77612486881995,-215.07462686567163,
-12.238800504314383,-210.2985074626866,
-44.47760647446363,-209.40298507462688,
-91.9402930416278,-207.61194029850748,
-100.29850199685168,-209.70149253731344,
-110.14924826550839,-201.34328358208955,
-67.76118856401587,-200.74626865671644,
-27.761188564015868,-200.44776119402985,
-43.283576623717366,-199.2537313432836,
5.465834874485154E-06,-196.86567164179104,
44.179109943446804,-200.1492537313433,
70.14925919717814,-201.9402985074627,
99.10448307777517,-210.59701492537314,
108.35821442105873,-202.83582089552237,
113.13433382404384,-198.05970149253733,
95.52239352553636,-194.77611940298507,
118.20896068971547,-192.6865671641791,
111.64179651061096,-189.1044776119403,
81.19403531658114,-188.50746268656718,
122.68657263001398,-186.71641791044777,
126.2686621822528,-181.044776119403,
84.1791099434468,-177.16417910447763,
47.46269203299906,-186.4179104477612,
16.71642337628265,-196.86567164179104,
-14.626860205806906,-196.86567164179104,
31.641796510610988,-196.86567164179104,
38.80597561508861,-175.67164179104478,
54.92537860016324,-175.07462686567163,
103.2835875553871,-172.089552238806,
127.46269203299903,-174.77611940298507,
119.4029905404617,-174.47761194029852,
128.35821442105873,-167.91044776119404,
78.80597561508858,-167.01492537313433,
66.86567710762591,-171.1940298507463,
45.97015471956621,-167.01492537313433,
6.268662182252797,-171.1940298507463,
-22.38805423565765,-184.32835820895522,
-46.865666175956164,-189.70149253731344,
-81.79103931028452,-193.5820895522388,
-115.52238259386661,-195.97014925373134,
-102.9850691610308,-194.17910447761193,
-119.99999453416511,-190.59701492537314,
-120.89551692222481,-183.43283582089555,
-85.37312886252333,-183.13432835820896,
-57.01491990729944,-184.02985074626866,
-41.19402438491139,-180.74626865671644,
-52.835815429687514,-174.77611940298507,
-96.11939751923974,-175.97014925373134,
-126.56715871326959,-181.044776119403,
-127.4626811013293,-174.77611940298507,
-128.35820348938898,-167.91044776119404,
-79.10447214610542,-167.61194029850748,
-31.044770653568108,-171.49253731343285,
-68.05969602670243,-171.1940298507463,
-45.07462139983676,-167.91044776119404,
-10.149248265508419,-166.11940298507463,
-51.94029304162781,-159.85074626865674,
-88.358203489389,-164.32835820895525,
-111.0447706535681,-167.01492537313433,
-129.55223334013527,-159.55223880597015,
-98.50745722073228,-159.55223880597015,
-77.61193483267257,-157.46268656716418,
-31.34327811625468,-157.46268656716418,
-19.40297960879198,-157.46268656716418,
-0.5970094595382704,-157.46268656716418,
14.029856212103539,-157.46268656716418,
25.671647256879652,-157.46268656716418,
45.07463233150651,-156.26865671641792,
65.67164725687965,-155.37313432835822,
97.0149308389692,-159.55223880597015,
129.25373680911844,-158.65671641791045,
86.56716964493936,-154.7761194029851,
114.32836367479007,-150,
130.14925919717814,-149.40298507462688,
100.29851292852143,-146.71641791044777,
54.3283636747901,-144.62686567164178,
8.059706958372175,-147.61194029850748,
-6.268651250583048,-147.61194029850748,
-43.582084086403924,-152.9850746268657,
-63.582084086403924,-153.5820895522388,
-109.85074080282183,-153.8805970149254,
-122.08954677297109,-154.17910447761193,
-130.44775572819498,-149.40298507462688,
-100.29850199685168,-149.1044776119403,
-119.40297960879198,-144.32835820895525,
-130.74626319088154,-142.8358208955224,
-131.34327811625468,-136.26865671641792,
-119.40297960879198,-135.97014925373134,
-100.59700945953824,-134.17910447761196,
-82.9850691610308,-133.8805970149254,
-50.746263190881535,-143.7313432835821,
-42.38805423565766,-139.85074626865674,
-19.701487071478567,-138.3582089552239,
-32.53730796700094,-136.56716417910448,
-8.059696026702426,-133.8805970149254,
30.447766659864726,-143.13432835820896,
43.2835875553871,-138.65671641791045,
77.31343830165576,-131.1940298507463,
120.00000546583487,-140.1492537313433,
131.34328904792443,-135.97014925373134,
113.43284128673037,-129.70149253731344,
131.64179651061096,-128.50746268656718,
98.80597561508858,-122.53731343283583,
132.23881143598413,-121.34328358208955,
120.2985129285214,-119.55223880597015,
132.53731889867066,-113.8805970149254,
110.14925919717814,-109.1044776119403,
71.94030397329755,-111.7910447761194,
30.149259197178168,-128.50746268656718,
5.373139794193094,-128.80597014925374,
-31.94029304162781,-125.82089552238807,
-46.268651250583034,-130,
-68.05969602670243,-129.40298507462688,
