X,Y,Z,
-165.52734,-82.51953,0,
-233.12854,-50.25448,0,
-233.1975,-50.21388,0,
-233.2591,-50.1628,0,
-233.31175,-50.10255,0,
-233.35413,-50.034668,0,
-233.38513,-49.960896,0,
-233.40396,-49.88312,0,
-233.41016,-49.80334,0,
-233.40353,-49.72359,0,
-233.38428,-49.64592,0,
-197.73975,56.799393,0,
-197.71036,56.86911,0,
-197.67079,56.93361,0,
-197.62195,56.99138,0,
-197.56494,57.041138,0,
-197.50108,57.08171,0,
-197.43182,57.112198,0,
-137.86151,78.10829,0,
-137.79544,78.12659,0,
-137.72748,78.13568,0,
-137.65892,78.13539,0,
-137.59103,78.12573,0,
-71.184784,63.965576,0,
-71.1151,63.945328,0,
-71.04907,63.915207,0,
-70.98811,63.87584,0,
-70.93349,63.82808,0,
-70.88634,63.772903,0,
-32.8004,12.015091,0,
-32.755524,11.941582,0,
-32.723923,11.861458,0,
-32.706543,11.7771,0,
-32.703888,11.691017,0,
-37.12033,-49.77695,0,
-37.1183,-49.85739,0,
-37.103424,-49.936462,0,
-37.076035,-50.012123,0,
-37.036865,-50.082413,0,
-36.98694,-50.145508,0,
-36.927536,-50.199776,0,
-36.860184,-50.243816,0,
-36.78665,-50.27648,0,
-36.70883,-50.29693,0,
124.91226,-79.10552,0,
124.99844,-79.11328,0,
125.08469,-79.10606,0,
125.168396,-79.08407,0,
125.24707,-79.04797,0,
125.31833,-78.99886,0,
125.380035,-78.938194,0,
125.43039,-78.8678,0,
125.467804,-78.789764,0,
125.49124,-78.70645,0,
125.49994,-78.620346,0,
125.49368,-78.534035,0,
125.472626,-78.45009,0,
125.43741,-78.37103,0,
125.38907,-78.29924,0,
125.3291,-78.236855,0,
125.25925,-78.185745,0,
32.94388,-23.376755,0,
32.874664,-23.326199,0,
32.815094,-23.26456,0,
32.766937,-23.193657,0,
32.731598,-23.115574,0,
32.710114,-23.0326,0,
32.703125,-22.947174,0,
32.710815,-22.861813,0,
32.73297,-22.779015,0,
32.76895,-22.701221,0,
32.817688,-22.630714,0,
32.877747,-22.569569,0,
32.947388,-22.519577,0,
33.024506,-22.482208,0,
33.106903,-22.458565,0,
33.19211,-22.44934,0,
210.46024,-19.542847,0,
210.54391,-19.53392,0,
210.62494,-19.511078,0,
210.70096,-19.474976,0,
210.76984,-19.426636,0,
210.82965,-19.367424,0,
210.8787,-19.299019,0,
210.91556,-19.223358,0,
210.93921,-19.142586,0,
210.94897,-19.05899,0,
210.94458,-18.974945,0,
210.92615,-18.892822,0,
210.8942,-18.814957,0,
210.84967,-18.743553,0,
210.79376,-18.680634,0,
210.72812,-18.627975,0,
210.65454,-18.587074,0,
210.57516,-18.559097,0,
210.49225,-18.544823,0,
35.11322,-4.404396,0,
35.02765,-4.389427,0,
34.945923,-4.3598557,0,
34.870544,-4.3165894,0,
34.803833,-4.2609253,0,
34.74774,-4.1945496,0,
34.70398,-4.119461,0,
34.67389,-4.037941,0,
34.658386,-3.9524307,0,
34.657898,-3.865532,0,
34.672485,-3.779869,0,
34.70169,-3.6980133,0,
