X,Y,
35.15625,27.421875,
17.8125,29.765625,
-26.25,27.421875,
-10.3125,30.703125,
-30.46875,34.453125,
-23.90625,36.796875,
4.6875,38.671875,
52.03125,33.046875,
90.9375,29.765625,
139.6875,26.953125,
174.375,25.078125,
210,28.359375,
226.875,28.828125,
195.9375,28.828125,
155.15625,28.828125,
126.5625,33.046875,
80.625,30.234375,
64.6875,30.703125,
109.21875,33.046875,
140.625,33.984375,
151.40625,35.390625,
185.15625,35.390625,
220.3125,32.109375,
227.8125,35.859375,
205.78125,37.265625,
220.3125,39.140625,
195.46875,39.140625,
147.65625,41.953125,
134.0625,36.796875,
94.21875,40.078125,
73.125,36.328125,
122.8125,41.484375,
129.375,45.234375,
139.21875,45.234375,
109.6875,45.703125,
98.4375,48.515625,
57.65625,46.171875,
15,41.484375,
-9.375,38.671875,
34.6875,41.953125,
24.84375,42.421875,
44.0625,42.421875,
-2.34375,42.890625,
-27.1875,41.953125,
-16.875,47.109375,
-23.90625,47.578125,
8.90625,48.046875,
18.28125,49.921875,
26.71875,50.859375,
65.625,51.328125,
36.09375,51.796875,
77.8125,52.734375,
118.59375,49.921875,
132.1875,51.796875,
141.5625,52.734375,
187.96875,46.640625,
212.34375,45.234375,
218.90625,48.515625,
204.84375,50.390625,
223.125,53.671875,
195.46875,55.078125,
148.125,56.953125,
124.6875,54.609375,
111.09375,55.546875,
94.21875,56.953125,
46.875,55.078125,
0,57.890625,
-19.6875,53.671875,
-7.03125,54.609375,
-15,57.890625,
14.0625,61.171875,
59.0625,61.640625,
69.84375,59.765625,
79.21875,62.578125,
120.9375,62.578125,
137.8125,59.296875,
169.6875,61.640625,
216.5625,57.421875,
209.0625,61.640625,
199.6875,63.515625,
157.03125,63.046875,
109.21875,64.453125,
134.0625,66.328125,
96.09375,66.328125,
63.75,67.734375,
28.59375,62.578125,
-9.84375,61.640625,
7.03125,62.109375,
19.6875,64.453125,
-4.21875,64.453125,
35.625,65.859375,
37.96875,72.421875,
59.53125,73.828125,
68.4375,74.765625,
109.6875,77.578125,
130.78125,72.890625,
178.125,68.203125,
189.375,64.453125,
217.03125,66.328125,
202.03125,72.890625,
164.53125,70.546875,
209.0625,73.359375,
216.09375,73.359375,
186.5625,73.359375,
155.625,75.703125,
119.0625,74.296875,
91.40625,80.390625,
41.71875,77.578125,
47.34375,80.390625,
64.21875,82.265625,
107.34375,86.484375,
125.625,82.734375,
174.375,80.390625,
213.28125,80.390625,
204.84375,84.140625,
184.21875,84.609375,
159.84375,85.078125,
118.125,84.609375,
70.78125,88.359375,
46.40625,86.953125,
96.09375,88.828125,
132.65625,88.828125,
150.9375,88.828125,
196.875,85.546875,
170.15625,90.234375,
206.25,91.171875,
185.15625,93.984375,
145.3125,95.859375,
115.3125,92.578125,
86.25,89.765625,
52.03125,90.234375,
51.5625,97.265625,
75.46875,97.265625,
124.6875,95.390625,
134.0625,97.734375,
164.0625,98.671875,
202.96875,97.734375,
154.6875,99.609375,
112.96875,101.953125,
94.21875,100.078125,
54.375,103.359375,
84.84375,107.109375,
133.59375,107.109375,
144.375,108.046875,
192.65625,102.421875,
199.6875,103.359375,
184.6875,107.578125,
174.375,108.046875,
196.40625,108.984375,
152.8125,116.015625,
121.40625,109.453125,
76.875,108.046875,
59.53125,107.578125,
89.0625,113.203125,
