X,Y,Z,
-122.05867,-205.96393,0,
-121.96724,-206.0679,0,
-121.85924,-206.15457,0,
-121.737915,-206.2213,0,
-121.60691,-206.26611,0,
-121.47014,-206.28767,0,
-121.33169,-206.28532,0,
-121.195724,-206.25912,0,
-121.066315,-206.2099,0,
-120.94733,-206.13907,0,
-120.84234,-206.0488,0,
-120.754486,-205.94177,0,
-120.6864,-205.8212,0,
-120.64014,-205.6907,0,
-120.61706,-205.55417,0,
-120.617874,-205.41571,0,
-120.64255,-205.27946,0,
-146.35965,-110.81853,0,
-146.36649,-110.79491,0,
-153.33679,-93.4583,0,
-153.36577,-93.321945,0,
-153.37062,-93.18263,0,
-153.35123,-93.044586,0,
-153.30815,-92.912,0,
-153.24272,-92.78891,0,
-153.15692,-92.67905,0,
-153.05334,-92.585754,0,
-152.93515,-92.51184,0,
-152.80591,-92.45958,0,
-152.66957,-92.43054,0,
-152.53026,-92.4256,0,
-152.39221,-92.44493,0,
-77.57813,-111.31372,0.1,
-77.45154,-111.33237,0.1,
-77.323586,-111.3306,0.1,
-77.19755,-111.30844,0.1,
-77.07666,-111.26648,0.1,
-76.964005,-111.205765,0.1,
-76.86248,-111.127884,0.1,
-76.774666,-111.034805,0.1,
-76.70282,-110.92891,0.1,
-76.64877,-110.81291,0.1,
-76.613914,-110.68979,0.1,
-76.59913,-110.56268,0.1,
-75.610016,-82.867325,0,
-75.610634,-82.79631,0,
-75.617546,-82.72563,0,
-80.16882,-62.180405,0,
-80.17681,-62.076477,0,
-80.17122,-61.972412,0,
-74.62602,-29.026596,0,
-74.620514,-28.94603,0,
-74.623146,-28.86531,0,
-78.19586,-5.259308,0,
-78.19681,-5.138977,0,
-78.17969,-5.0198517,0,
-59.30796,72.77457,0,
-59.294304,72.855865,0,
-59.400078,85.89783,0,
-59.39245,85.94925,0,
-52.872658,112.86383,0,
-52.859818,112.99631,0,
-52.869133,113.12906,0,
-52.900322,113.25845,0,
-52.952538,113.38089,0,
-53.02433,113.49298,0,
-155.67993,245.06293,0,
-155.75012,245.172,0,
-155.80177,245.29095,0,
-155.83351,245.41672,0,
-155.84451,245.54596,0,
-155.83449,245.6753,0,
-155.80368,245.80127,0,
-155.75293,245.92065,0,
-155.68356,246.03024,0,
-155.59738,246.12717,0,
-155.49669,246.20892,0,
-155.3841,246.27332,0,
-155.26257,246.31866,0,
-155.13533,246.34378,0,
-155.00569,246.34802,0,
38.28955,235.35327,0,
38.4216,235.35779,0,
38.5511,235.38394,0,
38.674515,235.43109,0,
38.788513,235.4979,0,
38.88994,235.58255,0,
38.97606,235.68274,0,
39.04451,235.79575,0,
39.093445,235.91849,0,
39.12149,236.04758,0,
39.127914,236.17953,0,
39.112534,236.31076,0,
39.07576,236.43765,0,
39.0186,236.5568,0,
38.942627,236.66486,0,
38.8499,236.75897,0,
38.742935,236.83655,0,
38.624664,236.89545,0,
38.49832,236.93405,0,
15.748566,241.87967,0,
15.675125,241.89209,0,
15.600845,241.89761,0,
-126.8324,245.8541,0,
-126.966995,245.84647,0,
-127.09841,245.81635,0,
-127.2229,245.76459,0,
-127.33693,245.69266,0,
-127.437256,245.6026,0,
-127.52104,245.49698,0,
-127.58589,245.37878,0,
-127.62998,245.25137,0,
-127.65205,245.11838,0,
-127.65146,244.98355,0,
-127.62825,244.85074,0,
-127.58306,244.72372,0,
-127.51719,244.60608,0,
-127.432495,244.50119,0,
-127.33139,244.41199,0,
-127.21674,244.34106,0,
-127.09181,244.29037,0,
9.90126,201.75824,0,
10.036148,201.72882,0,
10.174072,201.72305,0,
10.310928,201.74106,0,
10.442657,201.78235,0,
10.565323,201.84564,0,
10.675293,201.92911,0,
10.769272,202.03024,0,
10.844467,202.146,0,
10.898636,202.27298,0,
10.930176,202.40735,0,
10.938141,202.54517,0,
10.922302,202.68231,0,
10.883102,202.81467,0,
10.821747,202.93832,0,
10.740051,203.04962,0,
10.640442,203.14517,0,
10.525879,203.2222,0,
10.39978,203.27838,0,
-56.86036,226.52267,0,
-56.9701,226.55206,0,
-57.082893,226.56561,0,
-57.196465,226.56305,0,
-57.308533,226.54443,0,
-145.46101,203.72263,0,
-145.56017,203.70532,0,
-145.66069,203.70059,0,
-145.76102,203.70853,0,
-159.60869,205.68677,0,
-159.72974,205.71378,0,
-159.84515,205.75916,0,
-159.95218,205.82184,0,
